timestamp_iso,timestamp_ms,balance,investmentValue,loanTotal,totalDeposits,profit,netWorth,lifetimePnL
2026-04-26T15:00:27+00:00,1777215627000,64.43,13522.8,3704.42,14138.11,-550.21,13587.23,-550.87
2026-04-26T15:27:01+00:00,1777217221000,64.43,13514.2,3704.42,14138.11,-558.81,13578.63,-559.47
2026-04-26T15:54:02+00:00,1777218842000,64.43,13507.98,3704.42,14138.11,-565.03,13572.41,-565.69
2026-04-26T16:26:04+00:00,1777220764000,64.43,13483.7,3704.42,14138.11,-589.3,13548.13,-589.97
2026-04-26T17:39:16+00:00,1777225156000,67.43,13529.4,3704.42,14141.11,-543.6,13596.83,-544.27
2026-04-26T18:10:06+00:00,1777227006000,70.43,13504.12,3704.42,14144.11,-568.89,13574.55,-569.55
2026-04-26T18:41:43+00:00,1777228903000,70.43,13496.74,3704.42,14144.11,-576.27,13567.17,-576.94
2026-04-26T19:44:37+00:00,1777232677000,70.43,13502.54,3704.42,14144.11,-570.46,13572.97,-571.13
2026-04-26T20:11:33+00:00,1777234293000,70.43,13508.0,3704.42,14144.11,-565.01,13578.43,-565.68
2026-04-26T20:40:41+00:00,1777236041000,70.43,13512.33,3704.42,14144.11,-560.68,13582.76,-561.35
2026-04-26T21:10:07+00:00,1777237807000,70.43,13526.8,3704.42,14144.11,-546.2,13597.24,-546.87
2026-04-26T21:40:39+00:00,1777239639000,70.43,13532.46,3704.42,14144.11,-540.54,13602.9,-541.21
2026-04-26T22:09:08+00:00,1777241348000,70.43,13543.97,3704.42,14144.11,-529.03,13614.41,-529.7
2026-04-26T23:44:52+00:00,1777247092000,70.43,13580.62,3704.42,14144.11,-492.38,13651.05,-493.05
2026-04-27T00:48:55+00:00,1777250935000,70.43,13573.84,3704.42,14144.11,-499.17,13644.27,-499.84
2026-04-27T01:23:10+00:00,1777252990000,70.43,13571.97,3704.42,14144.11,-501.04,13642.4,-501.7
2026-04-27T01:57:12+00:00,1777255032000,70.43,13522.4,3704.42,14144.11,-550.6,13592.84,-551.27
2026-04-27T02:34:23+00:00,1777257263000,70.43,13524.8,3704.42,14144.11,-548.2,13595.24,-548.87
2026-04-27T03:04:17+00:00,1777259057000,73.43,13533.68,3704.42,14147.11,-539.33,13607.11,-539.99
2026-04-27T03:36:52+00:00,1777261012000,73.43,13531.73,3704.42,14147.11,-541.27,13605.17,-541.94
2026-04-27T04:12:14+00:00,1777263134000,73.43,13537.07,3704.42,14147.11,-535.94,13610.5,-536.61
2026-04-27T05:16:47+00:00,1777267007000,73.43,13537.73,3704.42,14147.11,-535.27,13611.16,-535.94
2026-04-27T05:43:45+00:00,1777268625000,73.43,13543.15,3704.42,14147.11,-529.85,13616.58,-530.52
2026-04-27T06:13:57+00:00,1777270437000,73.43,13548.64,3704.42,14147.11,-524.36,13622.08,-525.03
2026-04-27T06:46:57+00:00,1777272417000,73.43,13543.59,3704.42,14147.11,-529.41,13617.02,-530.08
2026-04-27T07:51:08+00:00,1777276268000,73.43,13517.46,3704.42,14147.11,-555.5,13590.89,-556.21
2026-04-27T08:20:47+00:00,1777278047000,77.43,13505.58,3704.42,14152.11,-568.39,13583.01,-569.1
2026-04-27T08:50:39+00:00,1777279839000,77.43,13521.16,3704.42,14152.11,-552.81,13598.59,-553.51
2026-04-27T09:52:54+00:00,1777283574000,77.43,13482.09,3704.42,14152.11,-591.87,13559.52,-592.58
2026-04-27T11:02:18+00:00,1777287738000,239.53,13323.28,3866.51,14152.11,-588.59,13562.81,-589.3
2026-04-27T11:28:08+00:00,1777289288000,239.53,13250.26,3866.51,14152.11,-661.61,13489.79,-662.32
2026-04-27T11:37:17+00:00,1777289837000,239.53,13250.37,3866.51,14152.11,-661.51,13489.89,-662.21
2026-04-27T11:56:32+00:00,1777290992000,239.53,13245.68,3866.51,14152.11,-666.2,13485.2,-666.91
2026-04-27T12:21:37+00:00,1777292497000,239.53,13246.81,3866.51,14152.11,-665.07,13486.33,-665.77
2026-04-27T13:12:35+00:00,1777295555000,242.53,13234.92,3866.51,14155.11,-676.95,13477.45,-677.66
2026-04-27T13:38:37+00:00,1777297117000,242.53,13239.41,3866.51,14155.11,-672.46,13481.94,-673.17
2026-04-27T14:03:35+00:00,1777298615000,242.53,13231.41,3866.51,14155.11,-680.46,13473.93,-681.17
2026-04-27T14:30:38+00:00,1777300238000,242.53,13223.34,3866.51,14155.11,-688.53,13465.87,-689.24
2026-04-27T14:59:09+00:00,1777301949000,242.53,13267.74,3866.51,14155.11,-644.14,13510.26,-644.85
2026-04-27T15:24:27+00:00,1777303467000,242.53,13264.32,3866.51,14155.11,-647.54,13506.85,-648.26
2026-04-27T15:55:31+00:00,1777305331000,242.53,13259.74,3866.51,14155.11,-652.12,13502.27,-652.84
2026-04-27T16:19:40+00:00,1777306780000,242.53,13264.73,3866.51,14155.11,-647.14,13507.25,-647.85
2026-04-27T16:42:32+00:00,1777308152000,242.53,13264.2,3866.51,14155.11,-647.66,13506.73,-648.38
2026-04-27T17:37:25+00:00,1777311445000,281.39,13232.04,3864.59,14155.11,-640.96,13513.43,-641.68
2026-04-27T18:03:27+00:00,1777313007000,281.39,13241.18,3864.59,14155.11,-631.83,13522.56,-632.54
2026-04-27T18:29:31+00:00,1777314571000,281.39,13258.64,3864.59,14155.11,-614.36,13540.03,-615.08
2026-04-27T18:57:19+00:00,1777316239000,281.39,13267.01,3864.59,14155.11,-605.99,13548.4,-606.71
2026-04-27T19:29:46+00:00,1777318186000,281.39,13265.63,3864.59,14155.11,-607.37,13547.02,-608.09
2026-04-27T20:04:12+00:00,1777320252000,281.39,13266.97,3864.59,14155.11,-606.03,13548.36,-606.75
2026-04-27T21:54:21+00:00,1777326861000,281.39,13246.09,3864.59,14155.11,-626.91,13527.48,-627.63
2026-04-27T23:46:50+00:00,1777333610000,284.39,13233.03,3864.59,14158.11,-639.97,13517.42,-640.69
2026-04-28T01:44:26+00:00,1777340666000,284.39,13216.71,3864.59,14158.11,-656.29,13501.1,-657.01
2026-04-28T02:11:20+00:00,1777342280000,284.39,13244.52,3864.59,14158.11,-628.48,13528.91,-629.2
2026-04-28T02:39:23+00:00,1777343963000,284.39,13248.31,3864.59,14158.11,-624.69,13532.7,-625.41
2026-04-28T03:04:55+00:00,1777345495000,284.39,13245.23,3864.59,14158.11,-627.78,13529.61,-628.49
2026-04-28T03:31:51+00:00,1777347111000,284.39,13251.62,3864.59,14158.11,-621.38,13536.01,-622.1
2026-04-28T03:57:31+00:00,1777348651000,284.39,13233.31,3864.59,14158.11,-639.69,13517.7,-640.41
2026-04-28T04:24:56+00:00,1777350296000,284.39,13187.7,3864.59,14158.11,-685.3,13472.09,-686.02
2026-04-28T04:50:03+00:00,1777351803000,284.39,13209.33,3864.59,14158.11,-663.67,13493.72,-664.39
2026-04-28T05:17:22+00:00,1777353442000,284.39,13216.2,3864.59,14158.11,-656.8,13500.59,-657.52
2026-04-28T05:41:59+00:00,1777354919000,284.39,13216.32,3864.59,14158.11,-656.69,13500.7,-657.4
2026-04-28T06:05:17+00:00,1777356317000,284.39,13101.59,3864.59,14158.11,-771.41,13385.98,-772.13
2026-04-28T06:30:25+00:00,1777357825000,284.39,13101.56,3864.59,14158.11,-771.44,13385.95,-772.16
2026-04-28T06:53:16+00:00,1777359196000,284.39,13100.22,3864.59,14158.11,-772.78,13384.61,-773.5
2026-04-28T07:24:14+00:00,1777361054000,284.39,13101.36,3864.59,14158.11,-771.64,13385.75,-772.36
2026-04-28T07:49:02+00:00,1777362542000,284.39,13102.64,3864.59,14158.11,-770.36,13387.03,-771.08
2026-04-28T08:19:13+00:00,1777364353000,323.95,13062.46,3863.18,14163.11,-775.98,13386.41,-776.69
2026-04-28T08:43:11+00:00,1777365791000,323.95,13062.23,3863.18,14163.11,-776.21,13386.18,-776.93
2026-04-28T09:11:05+00:00,1777367465000,323.95,13050.09,3863.18,14163.11,-788.35,13374.05,-789.06
2026-04-28T09:42:27+00:00,1777369347000,323.95,13044.25,3863.18,14163.11,-794.19,13368.2,-794.91
2026-04-28T10:21:59+00:00,1777371719000,323.95,13044.28,3863.18,14163.11,-794.15,13368.24,-794.87
2026-04-28T10:52:52+00:00,1777373572000,323.95,13045.89,3863.18,14163.11,-792.54,13369.85,-793.26
2026-04-28T11:25:17+00:00,1777375517000,326.95,13045.44,3863.18,14166.11,-793.0,13372.39,-793.72
2026-04-28T12:03:49+00:00,1777377829000,486.29,12884.31,4022.52,14166.11,-794.79,13370.6,-795.5
2026-04-28T13:37:43+00:00,1777383463000,486.29,12894.35,4022.52,14166.11,-784.75,13380.64,-785.47
2026-04-28T14:05:48+00:00,1777385148000,486.29,12898.1,4022.52,14166.11,-781.01,13384.38,-781.72
2026-04-28T14:39:42+00:00,1777387182000,486.29,12895.71,4022.52,14166.11,-783.3,13382.0,-784.11
2026-04-28T15:07:49+00:00,1777388869000,486.29,12887.45,4022.52,14166.11,-791.56,13373.73,-792.37
2026-04-28T15:42:33+00:00,1777390953000,486.29,12865.61,4022.52,14166.11,-813.4,13351.9,-814.21
2026-04-28T16:15:54+00:00,1777392954000,486.29,12847.21,4022.52,14166.11,-831.8,13333.5,-832.61
2026-04-28T16:45:45+00:00,1777394745000,486.29,12819.13,4022.52,14166.11,-859.88,13305.42,-860.69
2026-04-28T17:16:44+00:00,1777396604000,486.29,12837.29,4022.52,14166.11,-841.72,13323.58,-842.53
2026-04-28T17:45:48+00:00,1777398348000,486.29,12829.08,4022.52,14166.11,-849.94,13315.36,-850.74
2026-04-28T18:17:48+00:00,1777400268000,486.29,12791.64,4022.52,14166.11,-887.37,13277.92,-888.18
2026-04-28T18:51:32+00:00,1777402292000,486.29,12795.46,4022.52,14166.11,-883.56,13281.74,-884.36
2026-04-28T19:22:51+00:00,1777404171000,489.29,12804.18,4022.52,14169.11,-874.83,13293.47,-875.64
2026-04-28T19:49:53+00:00,1777405793000,489.29,12813.19,4022.52,14169.11,-865.82,13302.48,-866.62
2026-04-28T20:22:51+00:00,1777407771000,489.29,12819.06,4022.52,14169.11,-859.95,13308.35,-860.76
2026-04-28T20:54:50+00:00,1777409690000,489.29,12795.27,4022.52,14169.11,-883.74,13284.56,-884.55
2026-04-28T21:35:49+00:00,1777412149000,489.29,12872.92,4022.52,14169.11,-806.1,13362.2,-806.9
2026-04-28T22:08:57+00:00,1777414137000,489.29,12873.08,4022.52,14169.11,-805.93,13362.37,-806.74
2026-04-28T22:54:18+00:00,1777416858000,489.29,12895.49,4022.52,14169.11,-783.52,13384.78,-784.33
2026-04-29T00:09:10+00:00,1777421350000,489.29,12894.4,4022.52,14169.11,-784.61,13383.69,-785.42
2026-04-29T00:51:21+00:00,1777423881000,489.29,12887.47,4022.52,14169.11,-791.54,13376.76,-792.35
2026-04-29T01:35:28+00:00,1777426528000,489.29,12876.01,4022.52,14169.11,-803.0,13365.3,-803.81
2026-04-29T03:00:19+00:00,1777431619000,489.29,12836.55,4022.52,14169.11,-842.46,13325.84,-843.27
2026-04-29T05:08:21+00:00,1777439301000,489.29,12821.26,4022.52,14169.11,-857.76,13310.54,-858.56
2026-04-29T06:37:25+00:00,1777444645000,489.29,12795.44,4022.52,14169.11,-883.57,13284.73,-884.38
2026-04-29T07:21:46+00:00,1777447306000,489.29,12805.69,4022.52,14169.11,-873.32,13294.97,-874.13
2026-04-29T07:57:23+00:00,1777449443000,489.29,12796.54,4022.52,14169.11,-882.47,13285.83,-883.28
2026-04-29T08:29:06+00:00,1777451346000,493.29,12804.55,4022.52,14174.11,-875.47,13297.83,-876.27
2026-04-29T09:01:45+00:00,1777453305000,1941.52,11017.93,3623.45,13883.11,-922.85,12959.45,-923.66
2026-04-29T09:29:15+00:00,1777454955000,1978.53,10973.74,3554.23,13889.11,-936.03,12952.27,-936.84
2026-04-29T10:25:00+00:00,1777458300000,709.06,11923.68,3554.23,12926.84,-293.3,12632.73,-294.1
2026-04-29T11:31:53+00:00,1777462313000,709.06,11899.03,3554.23,12926.84,-317.94,12608.09,-318.75
2026-04-29T11:38:42+00:00,1777462722000,712.06,11892.11,3554.23,12929.84,-324.86,12604.17,-325.67
2026-04-29T12:03:58+00:00,1777464238000,711.06,11908.4,3554.23,12928.84,-308.57,12619.46,-309.37
2026-04-29T13:03:14+00:00,1777467794000,711.06,11896.41,3554.23,12928.84,-320.56,12607.46,-321.37
2026-04-29T13:30:51+00:00,1777469451000,711.06,11904.02,3554.23,12928.84,-312.95,12615.08,-313.76
2026-04-29T14:58:45+00:00,1777474725000,308.0,12567.81,3552.6,12937.84,-61.21,12875.82,-62.02
2026-04-29T15:29:47+00:00,1777476587000,311.0,12572.95,3552.6,12940.84,-56.07,12883.96,-56.88
2026-04-29T15:54:49+00:00,1777478089000,344.47,12458.31,3550.58,12940.84,-137.25,12802.78,-138.05
2026-04-29T17:27:41+00:00,1777483661000,344.47,12255.32,3550.58,12940.84,-340.24,12599.78,-341.05
2026-04-29T17:53:55+00:00,1777485235000,350.47,12283.73,3550.58,12946.84,-311.83,12634.2,-312.63
2026-04-29T18:47:40+00:00,1777488460000,353.47,12208.91,3550.58,12949.84,-386.65,12562.37,-387.46
2026-04-29T19:16:44+00:00,1777490204000,356.47,12281.59,3550.58,12952.84,-313.97,12638.06,-314.78
2026-04-29T19:44:27+00:00,1777491867000,356.47,12257.28,3550.58,12952.84,-338.28,12613.75,-339.08
2026-04-29T20:10:37+00:00,1777493437000,356.47,12297.69,3550.58,12952.84,-297.87,12654.16,-298.68
2026-04-29T20:38:48+00:00,1777495128000,359.47,12307.58,3550.58,12955.84,-287.98,12667.05,-288.79
2026-04-29T21:10:00+00:00,1777497000000,359.22,12268.52,3550.58,12955.84,-327.29,12627.74,-328.09
2026-04-29T21:43:00+00:00,1777498980000,359.22,12251.58,3550.34,12955.84,-344.22,12610.81,-345.03
2026-04-29T22:14:09+00:00,1777500849000,359.22,12313.79,3550.34,12955.84,-282.01,12673.02,-282.82
2026-04-29T22:42:56+00:00,1777502576000,362.22,12328.21,3550.34,12958.84,-267.59,12690.43,-268.4
2026-04-29T23:16:59+00:00,1777504619000,362.22,12279.16,3550.34,12958.84,-316.64,12641.39,-317.45
2026-04-29T23:45:44+00:00,1777506344000,362.22,12232.7,3550.34,12958.84,-363.11,12594.92,-363.91
2026-04-30T00:16:52+00:00,1777508212000,362.22,12202.72,3550.34,12958.84,-393.08,12564.95,-393.89
2026-04-30T00:44:38+00:00,1777509878000,365.22,12173.16,3550.34,12961.84,-422.64,12538.39,-423.45
2026-04-30T01:16:01+00:00,1777511761000,365.22,12156.4,3550.34,12961.84,-439.4,12521.62,-440.21
2026-04-30T02:16:14+00:00,1777515374000,365.22,12163.11,3550.34,12961.84,-432.7,12528.33,-433.5
2026-04-30T02:46:06+00:00,1777517166000,365.22,12185.29,3550.34,12961.84,-410.52,12550.51,-411.32
2026-04-30T03:17:30+00:00,1777519050000,365.22,12119.02,3550.34,12961.84,-476.79,12484.24,-477.59
2026-04-30T03:47:00+00:00,1777520820000,365.22,12091.98,3550.34,12961.84,-503.82,12457.2,-504.63
2026-04-30T04:43:40+00:00,1777524220000,365.22,12150.76,3550.34,12961.84,-445.04,12515.99,-445.85
2026-04-30T05:11:51+00:00,1777525911000,365.22,12130.16,3550.34,12961.84,-465.64,12495.38,-466.45
2026-04-30T05:41:57+00:00,1777527717000,365.22,12135.11,3550.34,12961.84,-460.69,12500.33,-461.5
2026-04-30T06:14:05+00:00,1777529645000,365.22,12107.9,3550.34,12961.84,-487.91,12473.12,-488.71
2026-04-30T06:43:01+00:00,1777531381000,368.22,12105.68,3550.34,12964.84,-490.13,12473.9,-490.93
2026-04-30T07:10:56+00:00,1777533056000,368.22,12084.34,3550.34,12964.84,-511.47,12452.56,-512.27
2026-04-30T08:08:06+00:00,1777536486000,522.86,11817.64,3700.98,12969.84,-628.52,12340.51,-629.33
2026-04-30T08:34:52+00:00,1777538092000,522.86,11818.3,3700.98,12969.84,-627.86,12341.17,-628.67
2026-04-30T09:02:33+00:00,1777539753000,522.86,11819.74,3700.98,12969.84,-626.42,12342.61,-627.23
2026-04-30T10:31:04+00:00,1777545064000,522.86,11841.66,3700.98,12969.84,-604.51,12364.52,-605.31
2026-04-30T11:00:58+00:00,1777546858000,522.86,11841.77,3700.98,12969.84,-604.39,12364.64,-605.2
2026-04-30T11:34:12+00:00,1777548852000,522.86,11842.48,3700.98,12969.84,-603.69,12365.34,-604.49
2026-04-30T11:43:56+00:00,1777549436000,522.86,11841.25,3700.98,12969.84,-604.91,12364.11,-605.72
2026-04-30T12:09:18+00:00,1777550958000,521.28,11722.43,3699.39,12969.84,-725.32,12243.71,-726.13
2026-04-30T12:50:24+00:00,1777553424000,521.28,11741.22,3699.39,12969.84,-706.53,12262.5,-707.33
2026-04-30T13:28:29+00:00,1777555709000,519.97,11723.49,3698.08,12969.84,-725.57,12243.46,-726.37
2026-04-30T14:37:55+00:00,1777559875000,525.97,11720.49,3698.08,12975.84,-728.57,12246.46,-729.37
2026-04-30T15:10:26+00:00,1777561826000,525.97,11719.95,3698.08,12975.84,-729.11,12245.92,-729.92
2026-04-30T15:38:43+00:00,1777563523000,525.97,11720.04,3698.08,12975.84,-729.01,12246.01,-729.82
2026-04-30T16:12:45+00:00,1777565565000,525.97,11753.95,3698.08,12975.84,-695.11,12279.92,-695.92
2026-04-30T16:38:06+00:00,1777567086000,525.97,11797.1,3698.08,12975.84,-651.96,12323.06,-652.77
2026-04-30T17:11:58+00:00,1777569118000,525.97,11779.06,3698.08,12975.84,-670.0,12305.03,-670.81
2026-04-30T17:50:34+00:00,1777571434000,525.97,11832.66,3698.08,12975.84,-616.4,12358.62,-617.21
2026-04-30T18:28:16+00:00,1777573696000,525.97,11885.47,3698.08,12975.84,-563.59,12411.44,-564.4
2026-04-30T19:06:42+00:00,1777576002000,525.97,11881.87,3698.08,12975.84,-567.19,12407.84,-567.99
2026-04-30T19:44:27+00:00,1777578267000,525.97,11892.51,3698.08,12975.84,-556.55,12418.48,-557.36
2026-04-30T20:25:43+00:00,1777580743000,523.54,11907.56,3695.65,12975.84,-543.93,12431.1,-544.73
2026-04-30T21:04:55+00:00,1777583095000,943.64,11474.59,3683.61,12975.84,-556.8,12418.22,-557.61
2026-04-30T21:46:53+00:00,1777585613000,943.64,11484.22,3683.61,12975.84,-547.17,12427.86,-547.98
2026-04-30T22:24:16+00:00,1777587856000,917.61,11557.04,3683.38,12975.84,-500.37,12474.65,-501.18
2026-04-30T23:41:41+00:00,1777592501000,979.58,11482.32,3642.74,12975.84,-513.13,12461.9,-513.94
2026-05-01T00:19:34+00:00,1777594774000,1280.06,11135.95,3624.01,12975.84,-559.02,12416.01,-559.83
2026-05-01T00:58:06+00:00,1777597086000,1479.46,10940.41,3616.07,12975.84,-555.16,12419.87,-555.97
2026-05-01T01:33:53+00:00,1777599233000,1477.96,10941.62,3614.56,12975.84,-555.45,12419.58,-556.26
2026-05-01T02:51:39+00:00,1777603899000,1480.96,10993.24,3614.56,12978.84,-503.76,12474.2,-504.64
2026-05-01T04:48:21+00:00,1777610901000,1521.27,10943.6,3612.36,12978.84,-513.08,12464.88,-513.96
2026-05-01T06:02:07+00:00,1777615327000,1521.27,10936.29,3612.36,12978.84,-520.39,12457.56,-521.27
2026-05-01T06:38:52+00:00,1777617532000,1531.55,10925.96,3611.95,12978.84,-520.45,12457.51,-521.33
2026-05-01T07:22:36+00:00,1777620156000,1709.49,10786.76,3606.99,12978.84,-481.71,12496.25,-482.59
2026-05-01T08:01:05+00:00,1777622465000,1709.49,10782.98,3606.99,12978.84,-485.49,12492.47,-486.37
2026-05-01T08:40:52+00:00,1777624852000,1845.42,10647.89,3737.92,12983.84,-489.64,12493.31,-490.53
2026-05-01T09:21:16+00:00,1777627276000,1845.42,10652.08,3737.92,12983.84,-485.46,12497.5,-486.34
2026-05-01T12:20:56+00:00,1777638056000,1828.55,10511.97,3711.21,12834.21,-492.81,12340.52,-493.69
2026-05-01T12:53:17+00:00,1777639997000,1828.55,10446.63,3711.21,12834.21,-558.15,12275.18,-559.03
2026-05-01T13:25:22+00:00,1777641922000,1840.55,10452.44,3711.21,12846.21,-552.34,12292.99,-553.22
2026-05-01T13:58:19+00:00,1777643899000,1840.55,10442.34,3711.21,12846.21,-562.44,12282.89,-563.32
2026-05-01T14:25:21+00:00,1777645521000,1843.55,10441.66,3711.21,12849.21,-563.12,12285.2,-564.01
2026-05-01T14:57:54+00:00,1777647474000,1843.55,10441.45,3711.21,12849.21,-563.33,12285.0,-564.21
2026-05-01T15:35:09+00:00,1777649709000,1843.55,10459.49,3711.21,12849.21,-545.29,12303.04,-546.17
2026-05-01T16:04:03+00:00,1777651443000,1846.55,10399.46,3711.21,12852.21,-605.32,12246.01,-606.2
2026-05-01T16:38:46+00:00,1777653526000,1843.67,10399.66,3708.33,12852.21,-608.0,12243.33,-608.88
2026-05-01T17:36:05+00:00,1777656965000,1843.67,10396.43,3708.33,12852.21,-611.22,12240.11,-612.1
2026-05-01T18:06:42+00:00,1777658802000,1849.67,10489.75,3708.33,12858.21,-517.91,12339.42,-518.79
2026-05-01T18:57:46+00:00,1777661866000,1849.67,10489.3,3708.33,12858.21,-518.36,12338.97,-519.24
2026-05-01T19:20:45+00:00,1777663245000,1934.75,10491.41,3708.33,12943.29,-516.25,12426.16,-517.13
2026-05-01T19:43:25+00:00,1777664605000,1934.75,10494.9,3708.33,12943.29,-512.76,12429.65,-513.64
2026-05-01T20:10:53+00:00,1777666253000,1934.75,10492.74,3708.33,12943.29,-514.92,12427.49,-515.8
2026-05-01T20:36:46+00:00,1777667806000,1934.75,10492.74,3708.33,12943.29,-514.92,12427.49,-515.8
2026-05-01T21:08:16+00:00,1777669696000,1934.75,10490.42,3708.33,12943.29,-517.24,12425.17,-518.12
2026-05-01T21:38:39+00:00,1777671519000,1934.75,10494.63,3708.33,12943.29,-513.02,12429.38,-513.91
2026-05-01T22:06:30+00:00,1777673190000,1934.75,10495.14,3708.33,12943.29,-512.52,12429.89,-513.4
2026-05-01T23:05:41+00:00,1777676741000,1934.75,10495.28,3708.33,12943.29,-512.38,12430.03,-513.26
2026-05-01T23:36:35+00:00,1777678595000,1934.75,10482.93,3708.33,12943.29,-524.72,12417.68,-525.61
2026-05-02T00:10:10+00:00,1777680610000,1934.75,10501.67,3708.33,12943.29,-505.99,12436.42,-506.87
2026-05-02T00:46:23+00:00,1777682783000,1934.75,10494.03,3708.33,12943.29,-513.63,12428.78,-514.51
2026-05-02T01:18:26+00:00,1777684706000,1934.75,10472.46,3708.33,12943.29,-535.2,12407.21,-536.08
2026-05-02T02:17:45+00:00,1777688265000,1934.75,10478.63,3708.33,12943.29,-529.02,12413.39,-529.9
2026-05-02T02:46:51+00:00,1777690011000,1934.75,10478.35,3708.33,12943.29,-529.31,12413.1,-530.19
2026-05-02T03:18:20+00:00,1777691900000,1934.75,10493.39,3708.33,12943.29,-514.27,12428.14,-515.15
2026-05-02T03:48:11+00:00,1777693691000,1934.75,10498.45,3708.33,12943.29,-509.21,12433.2,-510.09
2026-05-02T04:13:43+00:00,1777695223000,1934.75,10492.47,3708.33,12943.29,-515.18,12427.22,-516.07
2026-05-02T04:44:07+00:00,1777697047000,1934.75,10492.92,3708.33,12943.29,-514.74,12427.67,-515.62
2026-05-02T05:38:45+00:00,1777700325000,1937.75,10505.33,3708.33,12946.29,-502.33,12443.08,-503.21
2026-05-02T06:06:34+00:00,1777701994000,1937.75,10504.51,3708.33,12946.29,-503.15,12442.26,-504.03
2026-05-02T06:36:57+00:00,1777703817000,1937.75,10505.56,3708.33,12946.29,-502.1,12443.31,-502.98
2026-05-02T07:06:32+00:00,1777705592000,1937.75,10505.57,3708.33,12946.29,-502.08,12443.32,-502.97
2026-05-02T07:35:50+00:00,1777707350000,1940.75,10505.29,3708.33,12949.29,-502.36,12446.04,-503.25
2026-05-02T08:06:24+00:00,1777709184000,2200.82,10253.77,3836.0,12954.29,-498.82,12454.59,-499.7
2026-05-02T08:36:51+00:00,1777711011000,2200.82,10253.77,3836.0,12954.29,-498.82,12454.59,-499.7
2026-05-02T09:26:59+00:00,1777714019000,2200.82,10237.93,3836.0,12954.29,-514.65,12438.75,-515.54
2026-05-02T10:46:35+00:00,1777718795000,2200.82,10237.12,3836.0,12954.29,-515.46,12437.94,-516.35
2026-05-02T11:15:18+00:00,1777720518000,2200.82,10250.49,3836.0,12954.29,-502.1,12451.31,-502.98
2026-05-02T11:42:31+00:00,1777722151000,2203.82,10255.23,3836.0,12957.29,-497.35,12459.05,-498.24
2026-05-02T11:43:24+00:00,1777722204000,2203.82,10255.23,3836.0,12957.29,-497.35,12459.05,-498.24
2026-05-02T12:52:13+00:00,1777726333000,2206.82,10264.9,3836.0,12960.29,-487.69,12471.72,-488.57
2026-05-02T13:29:27+00:00,1777728567000,2206.82,10253.96,3836.0,12960.29,-498.63,12460.78,-499.51
2026-05-02T14:06:36+00:00,1777730796000,2206.82,10254.45,3836.0,12960.29,-498.14,12461.27,-499.02
2026-05-02T14:41:26+00:00,1777732886000,2206.82,10258.49,3836.0,12960.29,-494.1,12465.31,-494.98
2026-05-02T15:15:48+00:00,1777734948000,2206.82,10241.29,3836.0,12960.29,-511.3,12448.11,-512.18
2026-05-02T15:47:19+00:00,1777736839000,2206.82,10244.64,3836.0,12960.29,-507.95,12451.46,-508.83
2026-05-02T16:21:29+00:00,1777738889000,2206.82,10245.01,3836.0,12960.29,-507.58,12451.83,-508.46
2026-05-02T16:51:27+00:00,1777740687000,2209.82,10282.02,3836.0,12963.29,-470.57,12491.84,-471.45
2026-05-02T17:27:12+00:00,1777742832000,2209.82,10222.99,3836.0,12963.29,-529.6,12432.81,-530.48
2026-05-02T18:03:09+00:00,1777744989000,2209.82,10241.43,3836.0,12963.29,-511.16,12451.25,-512.04
2026-05-02T19:46:49+00:00,1777751209000,1705.82,10462.12,3836.0,12674.29,-505.47,12167.94,-506.35
2026-05-02T20:25:03+00:00,1777753503000,1683.82,10494.67,3836.0,12682.29,-502.92,12178.49,-503.8
2026-05-02T20:56:08+00:00,1777755368000,1683.82,10505.61,3836.0,12682.29,-491.97,12189.43,-492.86
2026-05-02T23:04:54+00:00,1777763094000,1665.82,10503.29,3836.0,12694.29,-524.3,12169.11,-525.18
2026-05-02T23:38:04+00:00,1777765084000,1598.82,10596.28,3836.0,12697.29,-501.3,12195.11,-502.19
